Unnamed: 0,Finance company,Public company,Before,Operation,After,Date
582,19,450,买进,维持在,买进,2020-03-10
583,11,451,买进,维持在,买进,2020-03-10
584,11,325,中性,维持在,中性,2020-03-10
585,11,139,买进,维持在,买进,2020-03-10
586,11,288,中性,维持在,中性,2020-03-10
587,19,452,买进,维持在,买进,2020-03-10
588,19,453,中性,维持在,中性,2020-03-10
589,19,415,中性,维持在,中性,2020-03-10
590,19,346,买进,维持在,买进,2020-03-10
591,16,454,中性,维持在,中性,2020-03-10
592,16,455,中性,维持在,中性,2020-03-10
593,28,456,增持,下调,中性,2020-03-10
594,28,98,中性,下调,减持,2020-03-10
595,28,457,增持,下调,中性,2020-03-10
596,28,81,中性,上调,增持,2020-03-10
597,28,458,中性,上调,增持,2020-03-10
598,11,459,中性,上调,买进,2020-03-10
599,6,75,增持,维持在,增持,2020-03-10
600,29,357,中性,上调,增持,2020-03-10
601,29,350,增持,下调,中性,2020-03-10
602,53,460,一致,上调,强于大盘,2020-03-10
603,49,461,买进,定为,买进,2020-03-10
604,13,462,中性,下调,弱于大盘,2020-03-10
605,3,463,中性,下调,减持,2020-03-10
606,9,464,持有,上调,买进,2020-03-10
607,9,465,持有,上调,买进,2020-03-10
608,3,135,中性,上调,增持,2020-03-10
609,12,466,中性,上调,增持,2020-03-10
610,9,467,买进,下调,持有,2020-03-10
611,9,101,买进,下调,持有,2020-03-10
612,9,468,买进,下调,持有,2020-03-10
613,54,469,持有,下调,弱于大盘,2020-03-10
614,54,470,买进,下调,弱于大盘,2020-03-10
615,9,471,持有,上调,买进,2020-03-10
616,9,472,持有,上调,买进,2020-03-10
617,28,473,中性,上调,增持,2020-03-10
618,28,474,减持,上调,中性,2020-03-10
619,43,475,中性,上调,买进,2020-03-10
620,25,476,与大盘一致,上调,强于大盘,2020-03-10
621,26,421,增持,维持在,增持,2020-03-10
622,26,378,增持,维持在,增持,2020-03-10
623,26,477,增持,维持在,增持,2020-03-10
624,26,478,增持,维持在,增持,2020-03-10
625,4,479,买进,定为,买进,2020-03-10
626,55,480,中性,定为,中性,2020-03-10
627,2,481,持有,下调,卖出,2020-03-10
628,32,482,买进,下调,强于大盘,2020-03-10
629,32,483,买进,下调,持有,2020-03-10
630,32,484,强于大盘,上调,买进,2020-03-10
631,16,334,买进,下调,中性,2020-03-10
632,32,370,买进,下调,强于大盘,2020-03-10
633,2,485,持有,上调,买进,2020-03-10
634,2,486,买进,上调,强烈建议买进,2020-03-10
635,2,417,持有,下调,卖出,2020-03-10
636,2,487,强烈建议买进,下调,买进,2020-03-10
637,2,441,强烈建议买进,下调,买进,2020-03-10
638,2,488,卖出,上调,持有,2020-03-10
639,56,489,强于大盘,定为,强于大盘,2020-03-10
640,18,490,强于大盘,定为,强于大盘,2020-03-10
641,20,439,强于大盘,下调,与大盘一致,2020-03-10
642,20,491,强于大盘,下调,弱于大盘,2020-03-10
643,33,417,买进,下调,中性,2020-03-10
644,33,75,中性,下调,弱于大盘,2020-03-10
645,33,492,中性,下调,弱于大盘,2020-03-10
646,33,430,中性,下调,弱于大盘,2020-03-10
647,33,99,中性,下调,弱于大盘,2020-03-10
648,33,493,买进,下调,中性,2020-03-10
649,33,494,买进,下调,中性,2020-03-10
650,33,83,买进,下调,中性,2020-03-10
651,33,80,买进,下调,弱于大盘,2020-03-10
652,33,429,中性,下调,弱于大盘,2020-03-10
653,33,251,买进,下调,中性,2020-03-10
654,57,495,买进,维持在,买进,2020-03-10
655,58,496,中性,上调,增持,2020-03-10
656,59,50,中性,上调,买进,2020-03-10
657,32,484,强于大盘,上调,买进,2020-03-10
658,2,497,持有,下调,卖出,2020-03-09
659,11,498,中性,维持在,中性,2020-03-09
660,51,499,买进,维持在,买进,2020-03-09
661,49,500,中性,上调,买进,2020-03-09
662,3,140,减持,维持在,减持,2020-03-09
663,3,501,增持,维持在,增持,2020-03-09
664,3,428,增持,维持在,增持,2020-03-09
665,3,74,减持,维持在,减持,2020-03-09
666,3,502,中性,维持在,中性,2020-03-09
667,3,503,中性,维持在,中性,2020-03-09
668,3,455,增持,维持在,增持,2020-03-09
669,3,504,中性,维持在,中性,2020-03-09
670,3,505,增持,维持在,增持,2020-03-09
671,3,506,减持,维持在,减持,2020-03-09
672,3,507,增持,维持在,增持,2020-03-09
673,3,508,中性,维持在,中性,2020-03-09
674,3,20,增持,维持在,增持,2020-03-09
675,3,168,增持,维持在,增持,2020-03-09
676,5,509,中性,维持在,中性,2020-03-09
677,5,510,中性,上调,买进,2020-03-09
678,7,42,强于大盘,下调,中性,2020-03-09
679,33,511,中性,上调,买进,2020-03-09
680,30,202,与大盘一致,上调,强于大盘,2020-03-09
681,35,512,持有,上调,买进,2020-03-09
682,12,513,增持,维持在,增持,2020-03-09
683,12,189,增持,维持在,增持,2020-03-09
684,41,514,弱于大盘,上调,一致,2020-03-09
685,12,158,中性,维持在,中性,2020-03-09
686,12,161,增持,维持在,增持,2020-03-09
687,49,515,中性,上调,买进,2020-03-09
688,12,516,中性,维持在,中性,2020-03-09
689,12,517,中性,维持在,中性,2020-03-09
690,12,518,中性,维持在,中性,2020-03-09
691,12,226,中性,维持在,中性,2020-03-09
692,12,519,中性,维持在,中性,2020-03-09
693,12,520,中性,维持在,中性,2020-03-09
694,12,521,中性,维持在,中性,2020-03-09
695,49,522,中性,上调,买进,2020-03-09
696,8,523,持有,上调,买进,2020-03-09
697,20,487,与大盘一致,上调,强于大盘,2020-03-09
698,20,524,与大盘一致,上调,强于大盘,2020-03-09
699,13,208,强于大盘,维持在,强于大盘,2020-03-09
700,13,525,强于大盘,下调,中性,2020-03-09
701,60,526,买进,下调,持有,2020-03-09
702,60,527,买进,下调,持有,2020-03-09
703,60,528,买进,下调,持有,2020-03-09
704,60,529,买进,下调,持有,2020-03-09
705,60,530,买进,下调,持有,2020-03-09
706,60,531,买进,下调,持有,2020-03-09
707,60,532,买进,下调,持有,2020-03-09
708,60,533,买进,下调,持有,2020-03-09
709,28,469,中性,维持在,中性,2020-03-09
710,28,372,中性,维持在,中性,2020-03-09
711,7,534,强于大盘,下调,中性,2020-03-09
712,28,535,中性,维持在,中性,2020-03-09
713,37,536,买进,下调,持有,2020-03-09
714,28,537,中性,维持在,中性,2020-03-09
715,28,538,增持,维持在,增持,2020-03-09
716,28,490,中性,定为,中性,2020-03-09
717,28,422,增持,下调,中性,2020-03-09
718,37,539,持有,下调,卖出,2020-03-09
719,37,540,持有,下调,卖出,2020-03-09
720,37,497,买进,下调,持有,2020-03-09
721,61,531,持有,上调,买进,2020-03-09
722,20,226,强于大盘,维持在,强于大盘,2020-03-09
723,37,524,买进,下调,持有,2020-03-09
724,36,541,强于大盘,下调,与大盘一致,2020-03-09
725,7,214,强于大盘,下调,中性,2020-03-09
726,37,441,买进,下调,持有,2020-03-09
727,36,542,强于大盘,下调,与大盘一致,2020-03-09
728,62,543,买进,下调,持有,2020-03-09
729,62,544,买进,下调,持有,2020-03-09
730,37,127,买进,下调,持有,2020-03-09
731,62,499,买进,下调,持有,2020-03-09
732,37,545,买进,下调,持有,2020-03-09
733,30,203,与大盘一致,上调,强于大盘,2020-03-09
734,20,546,强烈建议买进,下调,与大盘一致,2020-03-09
735,39,547,增持,下调,中性,2020-03-09
736,63,548,中性,定为,中性,2020-03-09
737,64,549,与大盘一致,上调,强于大盘,2020-03-09
738,27,550,中性,定为,中性,2020-03-09
739,43,551,中性,下调,卖出,2020-03-09
740,37,552,买进,下调,持有,2020-03-09
741,37,553,买进,下调,持有,2020-03-09
742,37,126,买进,下调,持有,2020-03-09
743,37,252,持有,下调,卖出,2020-03-09
744,65,539,强于大盘,下调,与类股一致,2020-03-09
745,37,251,持有,下调,卖出,2020-03-09
746,12,190,增持,下调,中性,2020-03-09
747,7,208,强于大盘,下调,中性,2020-03-09
748,65,432,强于大盘,下调,与类股一致,2020-03-09
749,7,206,强于大盘,下调,中性,2020-03-09
750,36,236,强于大盘,下调,与大盘一致,2020-03-09
751,37,554,买进,下调,持有,2020-03-09
752,28,555,中性,上调,增持,2020-03-09
753,0,556,买进,下调,持有,2020-03-09
754,37,557,买进,下调,持有,2020-03-09
755,65,558,首选股,下调,强于大盘,2020-03-09
756,20,559,强烈建议买进,下调,与大盘一致,2020-03-09
757,18,560,弱于大盘,上调,与大盘一致,2020-03-09
758,37,204,买进,下调,持有,2020-03-09
759,55,490,买进,定为,买进,2020-03-09
760,29,561,中性,下调,减持,2020-03-09
761,13,90,中性,上调,强于大盘,2020-03-09
762,7,168,中性,上调,强于大盘,2020-03-09
763,7,562,中性,上调,强于大盘,2020-03-09
764,18,563,弱于大盘,上调,与大盘一致,2020-03-09
765,23,564,中性,上调,买进,2020-03-09
766,12,475,中性,上调,增持,2020-03-09
767,9,527,持有,上调,买进,2020-03-09
768,43,565,买进,下调,中性,2020-03-09
769,7,171,强于大盘,下调,中性,2020-03-09
770,7,41,强于大盘,下调,中性,2020-03-09
771,37,491,买进,下调,持有,2020-03-09
772,25,123,与大盘一致,维持在,与大盘一致,2020-03-09
773,25,566,强于大盘,维持在,强于大盘,2020-03-09
774,25,567,强于大盘,维持在,强于大盘,2020-03-09
775,25,568,强于大盘,维持在,强于大盘,2020-03-09
776,65,569,强于大盘,维持在,强于大盘,2020-03-07
777,66,570,强于大盘,下调,与大盘一致,2020-03-07
778,33,132,弱于大盘,上调,中性,2020-03-07
779,2,571,持有,上调,买进,2020-03-07
780,37,572,持有,维持在,持有,2020-03-07
781,67,573,买进,维持在,买进,2020-03-07
782,41,574,强于大盘,维持在,强于大盘,2020-03-07
783,11,575,买进,维持在,买进,2020-03-07
784,33,481,买进,维持在,买进,2020-03-07
785,64,576,强于大盘,维持在,强于大盘,2020-03-07
786,2,577,卖出,上调,持有,2020-03-06
787,13,578,强于大盘,维持在,强于大盘,2020-03-06
788,13,244,中性,维持在,中性,2020-03-06
789,13,579,强于大盘,维持在,强于大盘,2020-03-06
790,13,580,强于大盘,维持在,强于大盘,2020-03-06
791,54,581,买进,维持在,买进,2020-03-06
792,13,582,强于大盘,维持在,强于大盘,2020-03-06
793,13,583,强于大盘,维持在,强于大盘,2020-03-06
794,13,584,强于大盘,维持在,强于大盘,2020-03-06
795,13,7,强于大盘,维持在,强于大盘,2020-03-06
796,13,585,强于大盘,维持在,强于大盘,2020-03-06
797,13,586,弱于大盘,维持在,弱于大盘,2020-03-06
798,13,486,强于大盘,维持在,强于大盘,2020-03-06
799,1,587,买进,维持在,买进,2020-03-06
800,1,588,持有,维持在,持有,2020-03-06
801,1,391,买进,维持在,买进,2020-03-06
802,3,578,中性,维持在,中性,2020-03-06
803,3,589,减持,维持在,减持,2020-03-06
804,3,590,中性,维持在,中性,2020-03-06
805,3,591,增持,维持在,增持,2020-03-06
806,3,592,中性,维持在,中性,2020-03-06
807,3,593,增持,维持在,增持,2020-03-06
808,3,594,增持,维持在,增持,2020-03-06
809,3,380,中性,维持在,中性,2020-03-06
810,23,590,卖出,维持在,卖出,2020-03-06
811,4,578,买进,维持在,买进,2020-03-06
812,68,595,买进,定为,买进,2020-03-06
813,4,569,中性,维持在,中性,2020-03-06
814,9,596,买进,维持在,买进,2020-03-06
815,9,597,持有,维持在,持有,2020-03-06
816,0,598,买进,维持在,买进,2020-03-06
817,9,581,买进,维持在,买进,2020-03-06
818,9,599,持有,维持在,持有,2020-03-06
819,0,600,持有,维持在,持有,2020-03-06
820,9,536,买进,维持在,买进,2020-03-06
821,0,568,持有,维持在,持有,2020-03-06
822,9,601,买进,维持在,买进,2020-03-06
823,0,602,买进,维持在,买进,2020-03-06
824,9,569,买进,维持在,买进,2020-03-06
825,0,603,持有,维持在,持有,2020-03-06
826,49,592,买进,维持在,买进,2020-03-06
827,0,569,持有,维持在,持有,2020-03-06
828,49,604,中性,上调,买进,2020-03-06
829,5,271,买进,维持在,买进,2020-03-06
830,5,605,中性,上调,买进,2020-03-06
831,0,498,持有,维持在,持有,2020-03-06
832,7,380,中性,维持在,中性,2020-03-06
833,7,592,中性,维持在,中性,2020-03-06
834,7,573,强于大盘,维持在,强于大盘,2020-03-06
835,7,606,中性,维持在,中性,2020-03-06
836,7,607,强于大盘,维持在,强于大盘,2020-03-06
837,49,608,中性,维持在,中性,2020-03-06
838,7,609,中性,维持在,中性,2020-03-06
839,7,569,强于大盘,维持在,强于大盘,2020-03-06
840,3,569,中性,维持在,中性,2020-03-06
841,7,601,强于大盘,维持在,强于大盘,2020-03-06
842,7,610,中性,维持在,中性,2020-03-06
843,7,344,强于大盘,维持在,强于大盘,2020-03-06
844,7,578,强于大盘,维持在,强于大盘,2020-03-06
845,10,380,买进,维持在,买进,2020-03-06
846,10,611,买进,维持在,买进,2020-03-06
847,13,380,强于大盘,维持在,强于大盘,2020-03-06
848,11,569,买进,维持在,买进,2020-03-06
849,16,612,中性,维持在,中性,2020-03-06
850,16,559,中性,维持在,中性,2020-03-06
851,16,592,买进,维持在,买进,2020-03-06
852,16,613,买进,维持在,买进,2020-03-06
853,8,288,买进,下调,持有,2020-03-06
854,35,614,买进,定为,买进,2020-03-06
855,37,506,买进,下调,持有,2020-03-06
856,37,615,买进,下调,持有,2020-03-06
857,19,34,买进,维持在,买进,2020-03-06
858,67,600,持有,上调,买进,2020-03-06
859,19,616,买进,维持在,买进,2020-03-06
860,4,617,中性,上调,买进,2020-03-06
861,19,618,买进,维持在,买进,2020-03-06
862,19,619,买进,维持在,买进,2020-03-06
863,19,570,买进,维持在,买进,2020-03-06
864,20,601,强于大盘,维持在,强于大盘,2020-03-06
865,20,459,强烈建议买进,维持在,强烈建议买进,2020-03-06
866,20,606,强烈建议买进,维持在,强烈建议买进,2020-03-06
867,19,620,买进,维持在,买进,2020-03-06
868,20,569,强于大盘,维持在,强于大盘,2020-03-06
869,19,621,买进,维持在,买进,2020-03-06
870,19,622,买进,维持在,买进,2020-03-06
871,19,623,中性,维持在,中性,2020-03-06
872,19,624,买进,定为,买进,2020-03-06
873,24,625,强于大盘,定为,强于大盘,2020-03-06
874,43,607,买进,下调,中性,2020-03-06
875,67,485,持有,上调,买进,2020-03-06
876,38,600,中性,上调,增持,2020-03-06
877,22,622,买进,维持在,买进,2020-03-06
878,17,626,买进,维持在,买进,2020-03-06
879,14,610,强于大盘,维持在,强于大盘,2020-03-06
880,69,627,中性,上调,买进,2020-03-06
881,33,628,中性,上调,买进,2020-03-06
882,16,344,中性,上调,买进,2020-03-06
883,36,629,弱于大盘,上调,与大盘一致,2020-03-06
884,16,630,买进,定为,买进,2020-03-06
885,6,606,增持,维持在,增持,2020-03-06
886,17,631,买进,维持在,买进,2020-03-06
887,14,380,中性,维持在,中性,2020-03-06
888,43,624,买进,定为,买进,2020-03-06
889,16,632,中性,定为,中性,2020-03-06
890,16,633,买进,定为,买进,2020-03-06
891,12,634,增持,下调,中性,2020-03-06
892,12,635,增持,下调,中性,2020-03-06
893,24,636,与大盘一致,上调,强于大盘,2020-03-06
894,28,578,中性,上调,增持,2020-03-06
895,16,617,中性,上调,买进,2020-03-06
896,4,23,减持,上调,中性,2020-03-06
897,13,498,强于大盘,下调,中性,2020-03-06
898,16,637,中性,上调,买进,2020-03-06
899,17,638,买进,定为,买进,2020-03-06
900,16,639,中性,定为,中性,2020-03-06
901,16,640,买进,定为,买进,2020-03-06
902,16,641,买进,定为,买进,2020-03-06
903,70,642,强于大盘,定为,强于大盘,2020-03-06
904,16,643,买进,定为,买进,2020-03-06
905,71,644,中性,定为,中性,2020-03-06
906,16,645,买进,定为,买进,2020-03-06
907,71,646,买进,定为,买进,2020-03-06
908,16,647,买进,定为,买进,2020-03-06
909,72,648,买进,下调,持有,2020-03-06
910,27,635,买进,下调,中性,2020-03-06
911,27,136,买进,下调,中性,2020-03-06
912,16,649,中性,上调,买进,2020-03-06
913,26,617,增持,维持在,增持,2020-03-06
914,46,650,强于大盘,下调,持有,2020-03-06
915,46,651,强于大盘,下调,持有,2020-03-06
916,47,650,买进,下调,卖出,2020-03-06
917,47,652,买进,下调,中性,2020-03-06
918,2,498,买进,维持在,买进,2020-03-06
919,2,653,持有,上调,强烈建议买进,2020-03-06
920,16,654,买进,定为,买进,2020-03-06
921,2,346,买进,维持在,买进,2020-03-06
922,55,655,买进,定为,买进,2020-03-06
923,73,656,买进,下调,中性,2020-03-06
924,31,588,买进,下调,中性,2020-03-06
925,33,6,中性,上调,买进,2020-03-06
926,35,657,买进,定为,买进,2020-03-05
927,6,658,增持,维持在,增持,2020-03-05
928,5,421,买进,维持在,买进,2020-03-05
929,5,659,中性,维持在,中性,2020-03-05
930,5,660,中性,维持在,中性,2020-03-05
931,41,661,强于大盘,维持在,强于大盘,2020-03-05
932,7,662,中性,维持在,中性,2020-03-05
933,7,172,强于大盘,维持在,强于大盘,2020-03-05
934,41,663,强于大盘,维持在,强于大盘,2020-03-05
935,7,573,强于大盘,维持在,强于大盘,2020-03-05
936,7,664,中性,维持在,中性,2020-03-05
937,7,317,强于大盘,维持在,强于大盘,2020-03-05
938,27,665,中性,上调,买进,2020-03-05
939,7,575,强于大盘,维持在,强于大盘,2020-03-05
940,7,666,中性,维持在,中性,2020-03-05
941,7,667,中性,维持在,中性,2020-03-05
942,28,279,中性,维持在,中性,2020-03-05
943,28,668,中性,维持在,中性,2020-03-05
944,12,447,增持,维持在,增持,2020-03-05
945,28,669,增持,维持在,增持,2020-03-05
946,28,262,增持,维持在,增持,2020-03-05
947,14,656,强于大盘,维持在,强于大盘,2020-03-05
948,14,270,中性,维持在,中性,2020-03-05
949,42,575,买进,维持在,买进,2020-03-05
950,0,137,持有,维持在,持有,2020-03-05
951,12,317,减持,维持在,减持,2020-03-05
952,0,74,持有,维持在,持有,2020-03-05
953,0,670,持有,维持在,持有,2020-03-05
954,12,148,中性,维持在,中性,2020-03-05
955,12,669,中性,维持在,中性,2020-03-05
956,0,671,持有,维持在,持有,2020-03-05
957,12,672,增持,维持在,增持,2020-03-05
